Feature,Importance,Metric,Ticker,Model,Scope
Volume t-1,-0.00045775337439867003,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-2,-0.0004542178662938455,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-3,-0.00011227930944193373,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-4,-9.72826921454839e-05,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-5,-8.821292101791542e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-8,-8.415435227057677e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-9,-7.188604880912358e-05,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-6,-3.79536814817949e-05,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-3,-2.7407563663116308e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-7,-2.6703067511544415e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-10,-2.1788217902007218e-05,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-7,-8.885716357188989e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-9,-4.548814198739731e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-15,-4.466371233715488e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-16,-3.036308835198398e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-17,-2.2571789075227777e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-18,-2.2417061949428496e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-10,-2.18528590789982e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-17,-1.697589273319533e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-13,-1.4776727855631e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-19,-1.1193017437037545e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-20,-6.32870687196363e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-20,-6.009862847516922e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-21,-5.583886165082264e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-22,-4.1678343733544954e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-23,-4.051891091746973e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-18,-3.5681136666826374e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-15,-2.818802198878423e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-24,-2.097185343892527e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-14,-1.208660287965735e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-25,-6.082939774804119e-08,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-20,-5.968629497241085e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-24,-5.886979298833084e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-25,-5.576708545299014e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-18,-5.184787593356943e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-19,-4.8908468795738624e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-16,-4.8091966811658615e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-19,-2.963902199018542e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-11,-2.3637732413789303e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-26,-1.6125914166498223e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-28,-1.4288784704052926e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-21,-1.3676408217727642e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-27,-1.1594328160752232e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-22,-9.838848895327157e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-28,-8.777396320186481e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-29,-5.919639375906449e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-26,-5.71551388162117e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-34,-4.899011897541161e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-27,-4.7765366002761045e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-26,-4.327460511460712e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-31,-3.715084021665982e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-32,-2.694456543300694e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-30,-1.8371294624452972e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-16,-1.7963043622004626e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-34,-1.755479261955628e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-28,-1.673829064935406e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-25,-1.5921788679151838e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-37,-1.5513537676703493e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-36,-1.5513537676703493e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-35,-1.5513537676703493e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-24,-1.5105286674255147e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-36,-1.306403173140236e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-31,-1.020627478365288e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-35,-8.573270808553968e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-39,-5.715513860804489e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-39,-4.490760888153922e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-37,-4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-40,-4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-43,-4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-42,-3.6742589179517005e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-37,-2.857756947749479e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-30,-2.857756947749479e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-38,-2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-36,-2.0412549428527882e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-34,-2.0412549428527882e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-35,-1.6330039404044427e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-49,-1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-41,-1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-38,-1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-44,-8.165019702022214e-11,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-32,-8.165019702022214e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-33,-8.165019702022214e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-54,-4.082509677538759e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-45,-4.082509677538759e-11,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-37,0.0,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-46,4.0825100244834545e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-43,4.0825100244834545e-11,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-59,8.165020048966909e-11,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-50,8.165020048966909e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-52,8.165020048966909e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-44,8.165020048966909e-11,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-58,1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-50,1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-46,1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-41,1.2247529726505668e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-55,1.6330039750989123e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-47,1.6330039750989123e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-44,1.6330039750989123e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-33,2.0412549775472577e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-51,2.0412549775472577e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-43,2.0412549775472577e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-32,2.0412549775472577e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-54,2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-40,2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-56,2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-55,2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-54,2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-34,2.4495059453011336e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-53,2.857756947749479e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-54,2.857756947749479e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-49,2.857756947749479e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-60,3.2660079501978245e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-56,3.2660079501978245e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-48,3.2660079501978245e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-56,3.2660079501978245e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-50,3.2660079501978245e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-53,3.2660079501978245e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-52,3.6742589179517005e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-46,3.6742589179517005e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-45,3.6742589179517005e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-47,3.6742589179517005e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-58,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-52,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-51,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-42,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-39,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-59,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-60,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-51,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-56,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-40,4.082509920400046e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-43,4.4907609228483913e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-41,4.4907609228483913e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-48,4.4907609228483913e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-57,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-45,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-38,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-60,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-58,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-33,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-57,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-50,4.899011925296737e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-53,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-49,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-47,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-31,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-48,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-47,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-42,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-29,5.307262893050613e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-55,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-59,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-58,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-53,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-49,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-36,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-51,5.715513895498958e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-38,6.53201586570118e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-60,6.53201586570118e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-59,6.53201586570118e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-55,6.940266868149525e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-42,7.34851787059787e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-31,7.34851787059787e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-46,7.756768838351746e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-57,7.756768838351746e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-52,7.756768838351746e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-30,8.165019840800092e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-44,8.165019840800092e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-48,8.165019840800092e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-39,8.165019840800092e-10,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-40,8.573270843248437e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-45,8.981521811002313e-10,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-57,1.020627478365288e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-35,1.020627478365288e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-29,1.1431027790997916e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-41,1.1839278758751792e-09,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-29,1.388053373629905e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-33,1.959604759710354e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-30,1.959604759710354e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-27,1.959604759710354e-09,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-27,2.327030651505524e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-32,2.5311561492602497e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-23,3.347658133340259e-09,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-28,3.3884832301156464e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-20,4.000859719910377e-09,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-26,4.7765366037455514e-09,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-23,6.246240170926232e-09,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-25,6.368715471660735e-09,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-21,1.1063601874916618e-08,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-24,1.686076595355801e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-22,1.8452944821473194e-08,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-21,2.057584997869344e-08,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-22,3.641598845388616e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-23,4.5275034971092865e-08,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-17,8.899871617104593e-08,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-19,1.6542330180321918e-07,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-18,5.436270204307869e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-15,6.153975447564797e-07,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-14,6.207864578465505e-07,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-13,6.535861022914646e-07,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-15,7.946605551749364e-07,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-17,7.978449129072973e-07,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-16,9.87559148710876e-07,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-14,1.3422884353221642e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-13,1.3924624821907983e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-12,1.5038096174216364e-06,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-12,3.4963194070862513e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-14,5.421369043117491e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-11,5.960440742257961e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-8,6.195821174205529e-06,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-11,6.360305498723934e-06,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-13,8.003025838775046e-06,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-10,1.0138752637917081e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-12,1.433471294298716e-05,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-9,1.6279130765836647e-05,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-8,1.9920890093061416e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-7,3.4393856729979244e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-12,4.7234019660575416e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-2,4.881872611416094e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-11,7.303128378196785e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-6,7.350414975888439e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-4,9.736894004192323e-05,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-5,0.00011259159889166412,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-8,0.0001383081101345926,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-7,0.0001613888564554293,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-9,0.00016176090665974766,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-10,0.00018586570397953472,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-6,0.00024962334685077123,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-2,0.00025280370210924163,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-6,0.00025762475897615766,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-1,0.0003584591199892566,mae,LTC,Deep Learning LSTM,1 day ahead
TYX t-1,0.0007844485691078894,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-5,0.000978938009628498,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-5,0.0010834754103095437,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-3,0.001333361271830525,mae,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-4,0.0016902104097639703,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-4,0.0039017096674808134,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-3,0.015788103412700503,mae,LTC,Deep Learning LSTM,1 day ahead
Close t-2,0.026921722839035114,mae,LTC,Deep Learning LSTM,1 day ahead
