Feature,Importance,Metric,Ticker,Model,Scope
Close t-1,0.029165510146169436,mae,LTC,Deep Learning LSTM,1 day ahead
Volume t-2,-2.9099580741874824e-05,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-1,-2.6494215312646246e-05,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-4,-8.67017235565439e-06,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-5,-6.932178746502267e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-8,-5.517744441797725e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-9,-4.444423521539711e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-3,-4.148650048995577e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-2,-3.5993906486756974e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-7,-3.130737853460899e-06,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-6,-2.917356482984258e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-10,-1.6932499668960172e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-13,-6.308846431679095e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-15,-3.686764899383339e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-14,-3.538046083132731e-07,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-7,-3.4101705288032327e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-9,-2.8122225407981125e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-10,-1.9914802223519167e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-11,-1.666271036796516e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-16,-1.2387684294361614e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-18,-8.763916925849657e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-17,-7.99703514648125e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-17,-5.9319190474135114e-08,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-13,-3.838181378886668e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-19,-3.459007788433454e-08,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-14,-3.200915808083092e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-18,-3.0405664941672746e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-21,-2.018210421353417e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-16,-1.8783227904799714e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-20,-1.595736732204825e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-23,-1.1758608867737212e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-22,-9.407415437682858e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-18,-8.19738364807223e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-24,-5.7710144494129215e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-15,-4.2159759609198405e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-19,-3.5893648533003725e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-20,-3.3337383361677075e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-20,-3.138592852302592e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-19,-2.6737044714732552e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-24,-2.5039150148902997e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-25,-2.3913911191986853e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-11,-2.107505715082114e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-21,-1.4436204873657585e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-17,-1.2100201691317425e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-25,-1.0402888218821044e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-23,-3.8979773293694453e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-25,-3.58983267157581e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-28,-3.431393215359499e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-26,-2.756145798784096e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-27,-2.349263717588146e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-26,-2.268778826917603e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-34,-2.1570370348829998e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-29,-1.9023769311145994e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-30,-1.5209108310872826e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-24,-1.0300708322332625e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-35,-1.0162606877989894e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-32,-9.369337369748848e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-34,-7.975069769069337e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-36,-7.669635716453516e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-28,-7.493899229459033e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-37,-6.604106692932599e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-36,-6.36451629246193e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-26,-6.26426869361138e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-33,-6.096204010347384e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-31,-5.7665241830727465e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-39,-5.204842145386385e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-37,-5.198168772594519e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-30,-4.510019007558652e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-35,-4.1348437586179176e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-32,-4.0441596469223406e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-37,-3.96057238654518e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-31,-3.9468716597941544e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-27,-3.4288318928946127e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-20,-2.1882694441199835e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-44,-1.2141618331400206e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-33,-1.1387574477134121e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-42,-6.892368837121965e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-38,-2.518695538591964e-12,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-33,-2.030568963841406e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-31,-6.297853948414311e-13,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-36,-6.025302869486215e-13,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-43,7.536325079618433e-13,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-41,1.0234677688680804e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-50,1.6164678103003371e-12,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-35,2.4083838222332954e-12,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-34,2.9699345196684823e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-47,4.745761943147908e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-40,5.490795643679769e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-32,6.110816280074927e-12,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-30,6.635584226186153e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-45,6.734882725296931e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-33,6.8613410309295575e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-51,6.940990534068381e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-43,7.97080923400223e-12,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-60,8.285159450865942e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-45,8.883462975645129e-12,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-59,9.334062494280315e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-44,9.56559993974676e-12,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-52,1.0711381759863359e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-38,1.2161141343079718e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-58,1.2313081977632923e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-39,1.2513568306560252e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-39,1.302546579710212e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-46,1.3205735008119113e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-55,1.3810231062026668e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-54,1.4015008012631391e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-54,1.4655207928281067e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-55,1.5064872634952542e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-50,1.6282936479185273e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-56,1.6342466767869934e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-38,1.6952438259588976e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-60,1.7546425792359932e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-49,1.7780833554657816e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-54,1.7998114934178466e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-58,1.8124918016101943e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-57,1.858467167051986e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-52,1.9262270598008335e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-57,1.941251640772551e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-56,1.9452154947571798e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-56,1.945410694516314e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-46,1.946982115461071e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-54,2.0118822189815755e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-40,2.0371366811315628e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-52,2.040436027604675e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-53,2.0920849688049747e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-34,2.149019124545598e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-29,2.1970535417012438e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-55,2.223277085437042e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-56,2.232965255841851e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-48,2.2448003308625508e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-51,2.2728720598316765e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-57,2.3026323469482746e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-47,2.338851334826586e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-28,2.3402518312988507e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-43,2.3794379769466467e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-42,2.3982823648023566e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-52,2.428188715635632e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-51,2.4422848834450284e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-53,2.445573702315046e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-59,2.4782297850141355e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-43,2.4826094630579776e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-49,2.533680546184386e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-53,2.546358555868128e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-44,2.581511068279474e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-36,2.6418592790830586e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-48,2.6541357219661554e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-42,2.658144147502095e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-48,2.7826991579049665e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-31,2.8084323928923016e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-58,2.8204729459087308e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-46,2.8842093318694195e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-59,2.912562584774653e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-37,2.9332427329067934e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-50,3.0229398736807134e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-55,3.0393500541868457e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-47,3.0840022050872273e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-44,3.15201487957259e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-38,3.177650623100575e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-58,3.212716453548231e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-60,3.3419770206419286e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-41,3.352688005692217e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-49,3.4478234937213026e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-40,3.4956114717231423e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-46,3.498947605175967e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-50,3.545388570398711e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-60,3.600250707367497e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-40,3.6324661811457104e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-49,3.648303046385054e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-45,3.667920524599855e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-48,3.677232726217311e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-39,3.706171936186664e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-51,3.752051805101103e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-53,3.959768905999195e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-59,4.0526974788221426e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-45,4.0551434497652916e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-47,4.319149801267769e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-42,4.3414616953535434e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-35,4.767713470115592e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-29,4.899947255668918e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-30,5.445937071527768e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-57,5.5788523757246966e-11,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-41,6.137181388088386e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-41,6.835412845549588e-11,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-25,1.292506042515143e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-23,1.5924523331933838e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-32,1.699774917172936e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-28,2.051343640308359e-10,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-24,2.6640349670183083e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-29,2.838387258520189e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-27,4.864431796822513e-10,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-27,1.106182054917866e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-22,1.2491649641760416e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-22,1.462535613450111e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-21,1.6442888957964724e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-23,1.7909799926744616e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-26,1.888784465419943e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-16,2.2199903106133803e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-22,2.915389589138763e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-19,3.651622611168699e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-15,4.522955178139568e-09,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-21,8.962430023389673e-09,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-18,1.6480709639338752e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-15,2.0991072360561705e-08,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-16,2.9199577521090564e-08,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-12,3.033064648223782e-08,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-17,3.0832151695246376e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-14,4.129412737371042e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-12,7.179513749938811e-08,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-13,9.069622974346159e-08,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-11,1.7236198324567607e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-14,2.1251696805742355e-07,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-10,2.909240866448906e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-13,3.143457681084377e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-8,3.6296130527925605e-07,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-9,5.492806642047382e-07,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-8,5.98231835700902e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-12,6.315770589216578e-07,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-12,1.3736397881906762e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-7,1.865923170290087e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-11,2.06486279458358e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-8,2.3398159252904045e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-9,5.425103102708428e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-6,5.4735232152312114e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-5,5.938387653188558e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-6,5.967225331636006e-06,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-3,6.104277333479906e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-7,6.421342025654704e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Volume t-4,7.314466228348264e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-10,8.339088868797523e-06,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-1,1.0911000073545829e-05,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-2,1.9575242885042673e-05,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-6,2.297892753076226e-05,mse,LTC,Deep Learning LSTM,1 day ahead
TYX t-1,4.305824614439979e-05,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-5,5.317889807988083e-05,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-5,5.772652185842726e-05,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-3,0.00010550493464818423,mse,LTC,Deep Learning LSTM,1 day ahead
Gtrend t-4,0.00010679066502486975,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-4,0.00028388434337131313,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-3,0.001595732622166022,mse,LTC,Deep Learning LSTM,1 day ahead
Close t-2,0.003233733631668842,mse,LTC,Deep Learning LSTM,1 day ahead
